,date,Title,Price,Links
1229,2018-12-14,2014 Chevy Cruze LS Manual,6995,https://boston.craigslist.org/gbs/ctd/d/malden-2014-chevy-cruze-ls-manual/7038384880.html
1230,2018-12-14,2008 Mercedes-Benz E-Class  sedan E 350 4MATIC AWD 4dr Sedan,4995,https://boston.craigslist.org/nwb/ctd/d/hooksett-2008-mercedes-benz-class-sedan/7038385997.html
1231,2018-12-14,2017 Toyota Corolla LE sedan,12000,https://boston.craigslist.org/gbs/ctd/d/canton-2017-toyota-corolla-le-sedan/7038382981.html
1232,2018-12-14,2009 Subaru Outback Wagon,6495,https://boston.craigslist.org/gbs/ctd/d/somerville-2009-subaru-outback-wagon/7038384121.html
1233,2018-12-14,2016 BMW X3 xDrive28i suv,22000,https://boston.craigslist.org/gbs/ctd/d/canton-2016-bmw-x3-xdrive28i-suv/7038380936.html
1234,2018-12-14,2015 Dodge Challenger R/T coupe,24000,https://boston.craigslist.org/gbs/ctd/d/canton-2015-dodge-challenger-t-coupe/7038380977.html
1235,2018-12-14,2007 HONDA ACCORD EX-L 1 OWNER 105K AUTO 4CYL LEATHER NO RUST CLEAN,3499,https://boston.craigslist.org/gbs/ctd/d/cranston-2007-honda-accord-ex-1-owner/7038381234.html
1236,2018-12-14,2007 LEXUS RX 350 As Low As $1000 Down $75/Week!!!!,0,https://boston.craigslist.org/nwb/ctd/d/haverhill-2007-lexus-rx-350-as-low-as/7038382571.html
1237,2018-12-14,2013 Cadillac CTS 3.0L Luxury AWD 4dr Sedan - SUPER CLEAN! WELL MAINTAINED!,9995,https://boston.craigslist.org/gbs/ctd/d/wakefield-2013-cadillac-cts-30l-luxury/7038379901.html
1238,2018-12-14,2014 Jeep Wrangler Unlimited Sahara 4x4 NAV Hard + Soft Top Clean,22990,https://boston.craigslist.org/gbs/ctd/d/hampton-2014-jeep-wrangler-unlimited/7038380853.html
1239,2018-12-14,2007 Ford E250 Cargo Van,5700,https://boston.craigslist.org/bmw/ctd/d/ashland-2007-ford-e250-cargo-van/7038374365.html
1240,2018-12-14,1999 Jeep Wrangler Sport,5900,https://boston.craigslist.org/bmw/ctd/d/ashland-1999-jeep-wrangler-sport/7038375314.html
1241,2018-12-14,2014 Dodge Journey SXT Sport Utility 4D suv Black - FINANCE ONLINE,13900,https://boston.craigslist.org/gbs/ctd/d/auburndale-2014-dodge-journey-sxt-sport/7038372721.html
1242,2018-12-14,2015 Jeep Renegade Latitude Sport Utility 4D suv Red - FINANCE ONLINE,16600,https://boston.craigslist.org/gbs/ctd/d/auburndale-2015-jeep-renegade-latitude/7038372749.html
1243,2018-12-14,2014 PORSCHE PANAMERA 2/4 As Low As $1000 Down $75/Week!!!!,0,https://boston.craigslist.org/nwb/ctd/d/haverhill-2014-porsche-panamera-2-4-as/7038372756.html
1244,2018-12-14,2014 Ford Escape Titanium Sport Utility 4D suv Silver - FINANCE ONLINE,16800,https://boston.craigslist.org/gbs/ctd/d/auburndale-2014-ford-escape-titanium/7038372768.html
1245,2018-12-14,2016 Jeep Patriot High Altitude Edition Sport Utility 4D suv Blue -,13400,https://boston.craigslist.org/gbs/ctd/d/auburndale-2016-jeep-patriot-high/7038372797.html
1246,2018-12-14,2016 FORD F150 LARIAT,31995,https://boston.craigslist.org/gbs/ctd/d/methuen-2016-ford-f150-lariat/7038372837.html
1247,2018-12-14,2016 Chevy Chevrolet Equinox LT Sport Utility 4D suv Blue - FINANCE,17700,https://boston.craigslist.org/gbs/ctd/d/auburndale-2016-chevy-chevrolet-equinox/7038372849.html
1248,2018-12-14,2014 Chevrolet Silverado LTZ Crew Cab Z71 - Low Miles,25993,https://boston.craigslist.org/nwb/ctd/d/tyngsboro-2014-chevrolet-silverado-ltz/7038373233.html
1249,2018-12-14,2006 Ford E150 Cargo Van,5700,https://boston.craigslist.org/bmw/ctd/d/ashland-2006-ford-e150-cargo-van/7038373525.html
1250,2018-12-14,2015 Peterbilt and 2016 Cottrell Car Hauler Set,143000,https://boston.craigslist.org/gbs/cto/d/levittown-2015-peterbilt-and-2016/7038373529.html
1251,2018-12-14,2006 HONDA ODYSSEY EX-L 1 OWNER 109K LEATHER 8PASSENGERS DVD NO RUST,3799,https://boston.craigslist.org/gbs/ctd/d/providence-2006-honda-odyssey-ex-1/7038373838.html
1252,2018-12-14,2016 CHEVY SILVERADO 2500HD CREW Z71 DURAMAX DIESEL LOADED SERVICED,39000,https://boston.craigslist.org/gbs/ctd/d/kingston-2016-chevy-silverado-2500hd/7038371655.html
1253,2018-12-14,2017 CHEVROLET CRUZE L,9995,https://boston.craigslist.org/gbs/ctd/d/methuen-2017-chevrolet-cruze/7038366745.html
1254,2018-12-14,2016 Ram 1500 Tradesman Crew Cab 4x4 - 1 Year Warranty ! We Finance,19995,https://boston.craigslist.org/nwb/ctd/d/tyngsboro-2016-ram-1500-tradesman-crew/7038365006.html
1255,2018-12-14,2011 TOYOTA SIENNA LE As Low As $1000 Down $75/Week!!!!,0,https://boston.craigslist.org/nwb/ctd/d/haverhill-2011-toyota-sienna-le-as-low/7038363416.html
1256,2018-12-14,2009 Ford F-150,3800,https://boston.craigslist.org/sob/cto/d/manomet-2009-ford-150/7038363736.html
1257,2018-12-14,2010 ACURA MDX TOURING 1 OWNER 102K NAVI DVD 7PASSENGERS LEATHER CLEAN,7999,https://boston.craigslist.org/gbs/ctd/d/providence-2010-acura-mdx-touring-1/7038364021.html
1258,2018-12-14,2009 ACURA SH AWD w/Tech,7999,https://boston.craigslist.org/nwb/ctd/d/lowell-2009-acura-sh-awd-tech/7038364417.html
1259,2018-12-14,2008 Toyota Sienna XLE AWD,4000,https://boston.craigslist.org/bmw/cto/d/franklin-2008-toyota-sienna-xle-awd/7038362391.html
1260,2018-12-14,2005 Kia Sorento 4x4,2749,https://boston.craigslist.org/nwb/ctd/d/lowell-2005-kia-sorento-4x4/7038362988.html
1261,2018-12-14,"2012 GMC Sierra Reg Cab Long Bed 4x4, 64k Mies, White/Black, Clean!!",14995,https://boston.craigslist.org/gbs/ctd/d/franklin-2012-gmc-sierra-reg-cab-long/7038360145.html
1262,2018-12-14,2009 Cadillac STS Luxury AWD,5499,https://boston.craigslist.org/gbs/ctd/d/lowell-2009-cadillac-sts-luxury-awd/7038361170.html
1263,2018-12-14,2017 Ford F-150 XLT Crew Cab 4x4 Ecoboost - Navigation ! We Finance !,31795,https://boston.craigslist.org/nwb/ctd/d/tyngsboro-2017-ford-150-xlt-crew-cab/7038358239.html
1264,2018-12-14,2008 Volvo XC70 3.2 AWD Premium One Owner Mint!,5495,https://boston.craigslist.org/nos/cto/d/tewksbury-2008-volvo-xc70-32-awd/7038358271.html
1265,2018-12-14,2005 Chevrolet Chevy Corvette Base 2dr Convertible - SUPER CLEAN! WELL MAINTAINE,22995,https://boston.craigslist.org/gbs/ctd/d/wakefield-2005-chevrolet-chevy-corvette/7038359101.html
1266,2018-12-14,2015 BMW i3 Hatchback - WE FINANCE ANYONE. GUARANTEED!,16990,https://boston.craigslist.org/gbs/ctd/d/milford-2015-bmw-i3-hatchback-we/7038359360.html
1267,2018-12-14,2014 Toyota Tundra SR5 4x4 4dr Double Cab Pickup SB (5.7L V8) - Financing Availa,22500,https://boston.craigslist.org/gbs/ctd/d/somerville-2014-toyota-tundra-sr5-4x4/7038359437.html
1268,2018-12-14,2016 DODGE CHARGER R/T 392 SCAT PACK,33995,https://boston.craigslist.org/nos/ctd/d/north-hampton-2016-dodge-charger-t-392/7038356583.html
1269,2018-12-14,2003 Toyota Camry XLE,3300,https://boston.craigslist.org/gbs/cto/d/andover-2003-toyota-camry-xle/7038355161.html
1270,2018-12-14,2001 SUABRU FORESTER AWD,4495,https://boston.craigslist.org/nos/ctd/d/north-hampton-2001-suabru-forester-awd/7038355431.html
1271,2018-12-14,2014 SUBARU OUTBACK 2.5I LIMITED As Low As $1000 Down $75/Week!!!!,0,https://boston.craigslist.org/nwb/ctd/d/haverhill-2014-subaru-outback-25i/7038355438.html
1272,2018-12-14,2010 Nissan Maxima 3.5 SV loaded,7777,https://boston.craigslist.org/gbs/ctd/d/somerville-2010-nissan-maxima-35-sv/7038355738.html
1273,2018-12-14,"2007 Lexus ES350 88,000 Miles",8900,https://boston.craigslist.org/nwb/ctd/d/andover-2007-lexus-es-miles/7038353133.html
1274,2018-12-14,2009 Chevrolet Express 2500 Cargo Van 103k,9900,https://boston.craigslist.org/nwb/ctd/d/andover-2009-chevrolet-express-2500/7038353925.html
1275,2018-12-14,2008 LEXUS GX 470,13995,https://boston.craigslist.org/nos/ctd/d/north-hampton-2008-lexus-gx-470/7038354092.html
1276,2018-12-14,2004 Chevy Silverado 4x4 Short Bed v8 cheap truck,1995,https://boston.craigslist.org/gbs/cto/d/exeter-2004-chevy-silverado-4x4-short/7038354298.html
1277,2018-12-14,2011 Nissan Murano SL AWD,7900,https://boston.craigslist.org/nwb/ctd/d/andover-2011-nissan-murano-sl-awd/7038354517.html
1278,2018-12-14,2012 Honda Pilot EX-L AWD,16995,https://boston.craigslist.org/gbs/ctd/d/malden-2012-honda-pilot-ex-awd/7038351577.html
1279,2018-12-14,2015 Toyota Camry XSE,15495,https://boston.craigslist.org/gbs/ctd/d/malden-2015-toyota-camry-xse/7038352872.html
1280,2018-12-14,"Look What Just Came In! A 2010 Chevrolet Equinox with 100,361-northwes",4900,https://boston.craigslist.org/nwb/ctd/d/look-what-just-came-in-2010-chevrolet/7038350871.html
1281,2018-12-14,1995 Saturn SL2,1750,https://boston.craigslist.org/nwb/ctd/d/lowell-1995-saturn-sl2/7038346876.html
1282,2018-12-14,2014 Honda Accord Hybrid EX-L loaded 50mpg 91k moon roof leather,12995,https://boston.craigslist.org/gbs/ctd/d/walpole-2014-honda-accord-hybrid-ex/7038347929.html
1283,2018-12-14,2010 Subaru Outback Wagon 3.6R Limited Awd,10950,https://boston.craigslist.org/gbs/ctd/d/somerville-2010-subaru-outback-wagon/7038345327.html
1284,2018-12-14,2013 CHEVROLET MALIBU LTZ As Low As $1000 Down $75/Week!!!!,0,https://boston.craigslist.org/nwb/ctd/d/haverhill-2013-chevrolet-malibu-ltz-as/7038345836.html
1285,2018-12-14,Stop In or Call Us for More Information on Our 2014 Ford Focu-northwes,5500,https://boston.craigslist.org/nwb/ctd/d/stop-in-or-call-us-for-more-information/7038343903.html
1286,2018-12-14,2002 Dodge Dakota Sport - 36k Original Low Miles ! We Finance !,8995,https://boston.craigslist.org/nwb/ctd/d/tyngsboro-2002-dodge-dakota-sport-36k/7038344139.html
1287,2018-12-14,2010 Toyota Prius Hybrid Pkg3 loaded jbl 6cd backup 128k 50mpg,7695,https://boston.craigslist.org/gbs/ctd/d/walpole-2010-toyota-prius-hybrid-pkg3/7038344771.html
1288,2018-12-14,2006 Chevrolet Silverado 1500 LS2 Crew Cab 4WD NEVER USED FOR PLOWING,10995,https://boston.craigslist.org/gbs/ctd/d/walpole-2006-chevrolet-silverado-1500/7038341393.html
1289,2018-12-14,2015 GMC Sierra 3500HD DURAMAX DENALI FULL CUSTOM 37 TIRES ON,38888,https://boston.craigslist.org/bmw/ctd/d/hooksett-2015-gmc-sierra-3500hd-duramax/7038341987.html
1290,2018-12-14,2017 Chevrolet Chevy Malibu LS - Best Deal on 4 Wheels!!,11777,https://boston.craigslist.org/bmw/ctd/d/hooksett-2017-chevrolet-chevy-malibu-ls/7038342257.html
1291,2018-12-14,2007 BMW 530xi,3500,https://boston.craigslist.org/nos/cto/d/rowley-2007-bmw-530xi/7038342817.html
1292,2018-12-14,2015 Chevy Silverado LT Double Cab 4x4 - Lifted ! We Finance !,27893,https://boston.craigslist.org/nwb/ctd/d/tyngsboro-2015-chevy-silverado-lt/7038340110.html
1293,2018-12-14,2013 GMC Sierra 3500HD DURAMAX DENALI DRW CREW CAB DIESEL - Best Deal on 4 Wheel,34555,https://boston.craigslist.org/bmw/ctd/d/hooksett-2013-gmc-sierra-3500hd-duramax/7038340228.html
1294,2018-12-14,2008 BMW 3 Series  sedan 328xi AWD 4dr Sedan SULEV (BLACK),3495,https://boston.craigslist.org/nwb/ctd/d/hooksett-2008-bmw-3-series-sedan-328xi/7038340730.html
1295,2018-12-14,2017 RAM 3500 CUMMINS CREW CAB DRW 4WD DIESEL - Best Deal on 4 Wheels!!,33888,https://boston.craigslist.org/bmw/ctd/d/hooksett-2017-ram-3500-cummins-crew-cab/7038340767.html
1296,2018-12-14,"09 GMC Sierra 4x4 SLE Extended Cab Pickup, 120k Miles, Needs Nothing",10900,https://boston.craigslist.org/sob/cto/d/mystic-09-gmc-sierra-4x4-sle-extended/7038341296.html
1297,2018-12-14,2016 ford F-150 XLT Sport - Low Miles - Like New !,27995,https://boston.craigslist.org/nwb/ctd/d/tyngsboro-2016-ford-150-xlt-sport-low/7038341312.html
1298,2018-12-14,2015 Chevrolet Chevy Silverado 2500HD DURAMAX LTZ CREW CAB SHORT BED DIESEL - Be,37888,https://boston.craigslist.org/bmw/ctd/d/hooksett-2015-chevrolet-chevy-silverado/7038341373.html
1299,2018-12-14,2014 Chevrolet Spark LS  4dr Hatchback 62842 Miles,6500,https://boston.craigslist.org/gbs/ctd/d/attleboro-2014-chevrolet-spark-ls-4dr/7038338114.html
1300,2018-12-14,2013 RAM 2500 CUMMINS SLT BIG HORN SWB 4WD DIESEL TRUCK - Best Deal on 4 Wheels!,29888,https://boston.craigslist.org/bmw/ctd/d/hooksett-2013-ram-2500-cummins-slt-big/7038338488.html
1301,2018-12-14,2012 Ford F-350 F350 F 350 SD KING RANCH POWERSTROKE CREW CAB 4WD DIESEL TRUCK -,28888,https://boston.craigslist.org/bmw/ctd/d/hooksett-2012-ford-350-f-sd-king-ranch/7038337523.html
1302,2018-12-14,Stop By and Test Drive This 2012 Dodge Grand Caravan with 112-northwes,5900,https://boston.craigslist.org/nwb/ctd/d/stop-by-and-test-drive-this-2012-dodge/7038338038.html
1303,2018-12-14,2016 Chevrolet Chevy Corvette Stingray 2dr Coupe w/1LT - SUPER CLEAN! WELL MAINT,43995,https://boston.craigslist.org/gbs/ctd/d/wakefield-2016-chevrolet-chevy-corvette/7038335719.html
1304,2018-12-14,2012 CHRYSLER TOWN  COUNTRY TOURING L As Low As $1000 Down $75/Week!!!!,0,https://boston.craigslist.org/nwb/ctd/d/haverhill-2012-chrysler-town-country/7038334605.html
1305,2018-12-14,2018 Jeep Renegade Trailhawk 4x4 4dr SUV EVERYONE IS APPROVED! ,22995,https://boston.craigslist.org/gbs/ctd/d/methuen-2018-jeep-renegade-trailhawk/7038332097.html
1306,2018-12-14,"Don't Miss Out on Our 2005 Ford Ranger with 119,011 Miles-northwest/me",5500,https://boston.craigslist.org/nwb/ctd/d/dont-miss-out-on-our-2005-ford-ranger/7038332590.html
1307,2018-12-14,2011 Toyota Sienna LE 129807 Miles,9489,https://boston.craigslist.org/gbs/ctd/d/attleboro-2011-toyota-sienna-le-miles/7038332689.html
1308,2018-12-14,2016 Honda CRV CR-V LX,16200,https://boston.craigslist.org/nwb/cto/d/woburn-2016-honda-crv-cr-lx/7038331598.html
1309,2018-12-14,2001 Hyundai Elantra,1400,https://boston.craigslist.org/nwb/cto/d/2001-hyundai-elantra/7038331628.html
1310,2018-12-14,2001 Lincoln Continental Base 4dr Sedan - EASY FINANCING!,4998,https://boston.craigslist.org/bmw/ctd/d/waltham-2001-lincoln-continental-base/7038331714.html
1311,2018-12-14,2016 BMW 3 Series 328i xDrive sedan,19900,https://boston.craigslist.org/gbs/ctd/d/canton-2016-bmw-3-series-328i-xdrive/7038328756.html
1312,2018-12-14,2011 Audi A5 2.0T Premium Quattro inc. warranty,13900,https://boston.craigslist.org/gbs/cto/d/jamaica-plain-2011-audi-a5-20t-premium/7038329518.html
1313,2018-12-14,2007 Cadillac Escalade Base AWD 4dr SUV,9995,https://boston.craigslist.org/sob/ctd/d/taunton-2007-cadillac-escalade-base-awd/7038328474.html
1314,2018-12-14,2013 *Ford* *F-150* Tuxedo Black Metallic,19799,https://boston.craigslist.org/sob/ctd/d/abington-2013-ford-150-tuxedo-black/7038325536.html
1315,2018-12-14,2010 *Chevrolet* *Express 3500 Cargo* White,14500,https://boston.craigslist.org/sob/ctd/d/abington-2010-chevrolet-express-3500/7038325583.html
1316,2018-12-14,2013 BMW 3 SERIES,11995,https://boston.craigslist.org/gbs/ctd/d/methuen-2013-bmw-3-series/7038325672.html
1317,2018-12-14,2012 HONDA CIVIC EX As Low As $1000 Down $75/Week!!!!,0,https://boston.craigslist.org/nwb/ctd/d/haverhill-2012-honda-civic-ex-as-low-as/7038325850.html
1318,2018-12-14,2011 Volvo XC90*Low Miles*Super Clean*Loaded,10999,https://boston.craigslist.org/bmw/ctd/d/belchertown-2011-volvo-xc90low/7038326146.html
1319,2018-12-14,2005 SUBARU LEGACY OUTBACK,2800,https://boston.craigslist.org/nwb/cto/d/lowell-2005-subaru-legacy-outback/7038326267.html
1320,2018-12-14,1999 Mercedes e320 wagon 4x4,700,https://boston.craigslist.org/sob/cto/d/marshfield-1999-mercedes-e320-wagon-4x4/7038324270.html
1321,2018-12-14,2009 Honda Civic,4500,https://boston.craigslist.org/gbs/cto/d/watertown-2009-honda-civic/7038325086.html
1322,2018-12-14,2016 Honda Civic Sedan EX - WE FINANCE ANYONE. GUARANTEED!,15990,https://boston.craigslist.org/gbs/ctd/d/milford-2016-honda-civic-sedan-ex-we/7038322705.html
1323,2018-12-14,Nissan Altima 2.5,3250,https://boston.craigslist.org/sob/cto/d/providence-nissan-altima-25/7038321048.html
1324,2018-12-14,2016 Toyota RAV4 XLE,0,https://boston.craigslist.org/nwb/ctd/d/tyngsboro-2016-toyota-rav4-xle/7038319285.html
1325,2018-12-14,2017 BMW X3,16495,https://boston.craigslist.org/gbs/ctd/d/methuen-2017-bmw-x3/7038319325.html
1326,2018-12-14,2017 Subaru WRX Base,0,https://boston.craigslist.org/nwb/ctd/d/tyngsboro-2017-subaru-wrx-base/7038319409.html
1327,2018-12-14,2019 Jaguar E-PACE SE,0,https://boston.craigslist.org/nwb/ctd/d/tyngsboro-2019-jaguar-pace-se/7038319577.html
1328,2018-12-14,2016 Ford F-150 XLT,0,https://boston.craigslist.org/nwb/ctd/d/tyngsboro-2016-ford-150-xlt/7038319946.html
1329,2018-12-14,2008 Lexus RX 350 Base AWD 4dr SUV 96109 Miles,9650,https://boston.craigslist.org/gbs/ctd/d/attleboro-2008-lexus-rx-350-base-awd/7038320042.html
1330,2018-12-14,2016 Mazda CX-5 Grand Touring,0,https://boston.craigslist.org/nwb/ctd/d/tyngsboro-2016-mazda-cx-5-grand-touring/7038318595.html
1331,2018-12-14,2015 Jeep Grand Cherokee Altitude 4x4,0,https://boston.craigslist.org/nwb/ctd/d/tyngsboro-2015-jeep-grand-cherokee/7038318964.html
1332,2018-12-14,2008 VOLVO XC70 CROSS COUNTRY,6995,https://boston.craigslist.org/sob/ctd/d/east-falmouth-2008-volvo-xc70-cross/7038316128.html
1333,2018-12-14,2012 BMW 335i 3 SERIES,11495,https://boston.craigslist.org/gbs/ctd/d/methuen-2012-bmw-335i-3-series/7038316150.html
1334,2018-12-14,2013 Toyota RAV4 Limited AWD 4dr SUV 88190 Miles,14998,https://boston.craigslist.org/gbs/ctd/d/attleboro-2013-toyota-rav4-limited-awd/7038314155.html
1335,2018-12-14,Ram 3500 / one ton,29000,https://boston.craigslist.org/nwb/cto/d/hanscom-afb-ram-3500-one-ton/7038315498.html
1336,2018-12-14,2013 BMW 3SERIES,11995,https://boston.craigslist.org/gbs/ctd/d/methuen-2013-bmw-3series/7038311875.html
1337,2018-12-14,2015 Toyota Prius Three 4dr Hatchback 102396 Miles,11500,https://boston.craigslist.org/gbs/ctd/d/attleboro-2015-toyota-prius-three-4dr/7038310183.html
1338,2018-12-14,2006 Saab 9-3 Aero,3000,https://boston.craigslist.org/nos/cto/d/salem-2006-saab-9-3-aero/7038308249.html
1339,2018-12-14,2007 Toyota Rav4,6500,https://boston.craigslist.org/gbs/cto/d/lawrence-2007-toyota-rav4/7038309387.html
1340,2018-12-14,2013 Chevy Chevrolet Camaro LT Convertible 2D Convertible Red -,15900,https://boston.craigslist.org/gbs/ctd/d/auburndale-2013-chevy-chevrolet-camaro/7038306857.html
1341,2018-12-14,2015 Hyundai Veloster Turbo Coupe 3D coupe WHITE - FINANCE ONLINE,16400,https://boston.craigslist.org/gbs/ctd/d/auburndale-2015-hyundai-veloster-turbo/7038306858.html
1342,2018-12-14,2014 Ram 1500 Crew Cab Laramie Pickup 4D 5 1/2 ft pickup Brown -,26000,https://boston.craigslist.org/gbs/ctd/d/auburndale-2014-ram-1500-crew-cab/7038306886.html
1343,2018-12-14,2016 Mazda MX5 Miata Club Convertible 2D Convertible Black - FINANCE,18900,https://boston.craigslist.org/gbs/ctd/d/auburndale-2016-mazda-mx5-miata-club/7038306893.html
1344,2018-12-14,2017 Toyota Tacoma Double Cab SR Pickup 4D 5 ft pickup Gray - FINANCE,32600,https://boston.craigslist.org/gbs/ctd/d/auburndale-2017-toyota-tacoma-double/7038306932.html
1345,2018-12-14,2012 Volkswagen Jetta SE W/conv & Sunroof,7800,https://boston.craigslist.org/bmw/cto/d/natick-2012-volkswagen-jetta-se-conv/7038307034.html
1346,2018-12-14,Toyota Camry XLE for sale!!!!clean interior & exterior!!,5100,https://boston.craigslist.org/gbs/cto/d/watertown-toyota-camry-xle-for/7038305375.html
1347,2018-12-14,2013 GMC Yukon XL Denali AWD XL 4dr SUV **GUARANTEED FINANCING**,15995,https://boston.craigslist.org/sob/ctd/d/hyannis-2013-gmc-yukon-xl-denali-awd-xl/7038306219.html
1348,2018-12-14,2012 ACURA MDX,16495,https://boston.craigslist.org/gbs/ctd/d/methuen-2012-acura-mdx/7038306697.html
1349,2018-12-14,2011 Subaru Outback 2.5i Premium AWD 4dr Wagon CVT 123328 Miles,8389,https://boston.craigslist.org/gbs/ctd/d/attleboro-2011-subaru-outback-25i/7038301360.html
1350,2018-12-14,2011 ACURA MDX,13495,https://boston.craigslist.org/gbs/ctd/d/methuen-2011-acura-mdx/7038301366.html
1351,2018-12-14,2008 Mercedes-Benz C300 3.0L Luxury,8650,https://boston.craigslist.org/sob/ctd/d/east-falmouth-2008-mercedes-benz-c300/7038299969.html
1352,2018-12-14,2006 Ford Focus ZXW *Very clean Automatic Fuel Saver*,2495,https://boston.craigslist.org/gbs/ctd/d/lowell-2006-ford-focus-zxw-very-clean/7038300151.html
1353,2018-12-14,2014 Ford Taurus limited,9500,https://boston.craigslist.org/bmw/cto/d/maynard-2014-ford-taurus-limited/7038300260.html
1354,2018-12-14,2008 FORD SUPER DUTY F-350 F350 F 350 BUCKET DRW 2WD REG CAB 141 INCH WB 60 INCH,15995,https://boston.craigslist.org/sob/ctd/d/abington-2008-ford-super-duty-350-f/7038299661.html
1355,2018-12-14,2009 ford fusion se,3195,https://boston.craigslist.org/gbs/cto/d/salem-2009-ford-fusion-se/7038297374.html
1356,2018-12-14,2002 Ford Thunderbird Deluxe 2dr Convertible - EASY FINANCING!,9998,https://boston.craigslist.org/bmw/ctd/d/waltham-2002-ford-thunderbird-deluxe/7038296140.html
1357,2018-12-14,2011 Honda Civic LX 4dr Sedan 5A - SUPER CLEAN! WELL MAINTAINED!,8995,https://boston.craigslist.org/gbs/ctd/d/wakefield-2011-honda-civic-lx-4dr-sedan/7038296418.html
1358,2018-12-14,2011 Jeep Liberty Limited 4x4 4dr SUV 103769 Miles,7898,https://boston.craigslist.org/gbs/ctd/d/attleboro-2011-jeep-liberty-limited-4x4/7038296419.html
1359,2018-12-14,2016 Dodge Grand Caravan SE 4dr Mini Van **GUARANTEED FINANCING**,10995,https://boston.craigslist.org/sob/ctd/d/hyannis-2016-dodge-grand-caravan-se-4dr/7038296427.html
1360,2018-12-14,2005 Ford Focus ZX5 S 4dr Hatchback **GUARANTEED FINANCING**,4995,https://boston.craigslist.org/sob/ctd/d/hyannis-2005-ford-focus-zx5-4dr/7038296604.html
1361,2018-12-14,2013 Nissan Sentra SV CVT,6999,https://boston.craigslist.org/gbs/ctd/d/pelham-2013-nissan-sentra-sv-cvt/7038291966.html
1362,2018-12-14,2003 Honda Civic SI,2600,https://boston.craigslist.org/gbs/cto/d/lawrence-2003-honda-civic-si/7038292215.html
1363,2018-12-14,2016 Honda CR-V SE AWD - WE FINANCE ANYONE. GUARANTEED!,16790,https://boston.craigslist.org/gbs/ctd/d/milford-2016-honda-cr-se-awd-we-finance/7038290025.html
1364,2018-12-14,2012 Honda Odyssey EX-L w/ DVD 5-Speed Automatic,11749,https://boston.craigslist.org/gbs/ctd/d/pelham-2012-honda-odyssey-ex-w-dvd-5/7038290560.html
1365,2018-12-14,2010 VW New Beetle Convertible,8750,https://boston.craigslist.org/nwb/ctd/d/lowell-2010-vw-new-beetle-convertible/7038290655.html
1366,2018-12-14,2009 Nissan Murano S AWD CVT,6500,https://boston.craigslist.org/gbs/ctd/d/pelham-2009-nissan-murano-awd-cvt/7038291326.html
1367,2018-12-14,2000 Ford Taurus SES,4999,https://boston.craigslist.org/sob/ctd/d/whitman-2000-ford-taurus-ses/7038288670.html
1368,2018-12-14,2007 Ford Escape Limited 4WD 4-Speed Automatic,6999,https://boston.craigslist.org/gbs/ctd/d/pelham-2007-ford-escape-limited-4wd-4/7038288783.html
1369,2018-12-14,2012 Chrysler 200 LX,4999,https://boston.craigslist.org/sob/ctd/d/whitman-2012-chrysler-200-lx/7038288876.html
1370,2018-12-14,2001 Mercedes Benz CL-Class CL500 5-Speed Automatic,7499,https://boston.craigslist.org/gbs/ctd/d/pelham-2001-mercedes-benz-cl-class/7038289418.html
1371,2018-12-14,2007 Toyota Avalon,3400,https://boston.craigslist.org/gbs/cto/d/lawrence-2007-toyota-avalon/7038289755.html
1372,2018-12-14,2003 Mercury Sable LS Premium,3100,https://boston.craigslist.org/sob/ctd/d/whitman-2003-mercury-sable-ls-premium/7038287123.html
1373,2018-12-14,2006 Cadillac DTS w/1SB,5999,https://boston.craigslist.org/sob/ctd/d/whitman-2006-cadillac-dts-1sb/7038287343.html
1374,2018-12-14,2010 BMW X3 xDrive30i 6-Speed Automatic,7499,https://boston.craigslist.org/gbs/ctd/d/pelham-2010-bmw-x3-xdrive30i-6-speed/7038287358.html
1375,2018-12-14,2004 INFINITI G35 Sedan w/Leather,4999,https://boston.craigslist.org/sob/ctd/d/whitman-2004-infiniti-g35-sedan-leather/7038287574.html
1376,2018-12-14,2009 Lincoln Town Car *GUARANTEED CREDIT APPROVAL*,4750,https://boston.craigslist.org/gbs/ctd/d/lowell-2009-lincoln-town-car-guaranteed/7038287672.html
1377,2018-12-14,2005 Chevrolet Silverado 1500 LT,10999,https://boston.craigslist.org/sob/ctd/d/whitman-2005-chevrolet-silverado-1500-lt/7038287949.html
1378,2018-12-14,2009 Chevrolet Equinox LS AWD 5-Speed Automatic,4499,https://boston.craigslist.org/gbs/ctd/d/pelham-2009-chevrolet-equinox-ls-awd-5/7038288059.html
1379,2018-12-14,"2003 Saturn Ion w/85k *Automatic, Very clean*",2495,https://boston.craigslist.org/gbs/ctd/d/lowell-2003-saturn-ion-85k-automatic/7038288149.html
1380,2018-12-14,2007 Toyota Tundra LTD,13599,https://boston.craigslist.org/sob/ctd/d/whitman-2007-toyota-tundra-ltd/7038288175.html
1381,2018-12-14,2006 Subaru B9 Tribeca 7-Pass Ltd,5999,https://boston.craigslist.org/sob/ctd/d/whitman-2006-subaru-b9-tribeca-7-pass/7038288436.html
1382,2018-12-14,2011 Ford F150 XLT platinum 99K,18500,https://boston.craigslist.org/nos/ctd/d/malden-2011-ford-f150-xlt-platinum-99k/7038285659.html
