,date,Title,Price,Links,avg_temp,avg_rain,avg_humidity
10,2018-12-16,2005 Ford Ranger,5999,https://boston.craigslist.org/nos/cto/d/revere-2005-ford-ranger/7039789210.html,39.05214285714287,0.041430188679245285,0.7559693877551021
11,2018-12-16,1983 Ford Bronco 6cyl 4 speed 4x4 with PLOW Nice Truck,3800,https://boston.craigslist.org/nos/cto/d/wakefield-1983-ford-bronco-6cyl-4-speed/7039784651.html,39.05214285714287,0.041430188679245285,0.7559693877551021
12,2018-12-16,2003 CHEVROLET SUBURBAN 4x4,3995,https://boston.craigslist.org/sob/ctd/d/whitman-2003-chevrolet-suburban-4x4/7039782330.html,39.05214285714287,0.041430188679245285,0.7559693877551021
13,2018-12-16,2000 Dodge 1500 V8 4x4 with PLOW Price Shop & See,6900,https://boston.craigslist.org/nos/cto/d/wakefield-2000-dodge-1500-v8-4x4-with/7039781115.html,39.05214285714287,0.041430188679245285,0.7559693877551021
14,2018-12-16,2016 BMW X5 XDrive 50i,26750,https://boston.craigslist.org/nos/cto/d/rowley-2016-bmw-x5-xdrive-50i/7039780399.html,39.05214285714287,0.041430188679245285,0.7559693877551021
15,2018-12-16,GROUP OF 4 COLLECTIBLE PEDAL CARS,650,https://boston.craigslist.org/gbs/clt/d/templeton-group-of-4-collectible-pedal/7039777529.html,39.05214285714287,0.041430188679245285,0.7559693877551021
16,2018-12-16,WE... FINANCE... ANYOOOOONE!!! - $500  WE FINANCE ANYONE CALL/TEXT TODAY !!,0,https://boston.craigslist.org/nos/ctd/d/salem-we-finance-anyooooone-we-finance/7039779257.html,39.05214285714287,0.041430188679245285,0.7559693877551021
17,2018-12-16,Race Cars & Hot Rods handcrafted in wood,125,https://boston.craigslist.org/gbs/clt/d/waterford-race-cars-hot-rods/7026793177.html,39.05214285714287,0.041430188679245285,0.7559693877551021
18,2018-12-16,2003  jeep  liberty renegade special edition $1499,1499,https://boston.craigslist.org/gbs/cto/d/everett-2003-jeep-liberty-renegade/7039777424.html,39.05214285714287,0.041430188679245285,0.7559693877551021
19,2018-12-16,Chrysler 300 -78k miles - 2006 Touring edition,4000,https://boston.craigslist.org/gbs/cto/d/mattapan-chrysler-k-miles-touring/7039774807.html,39.05214285714287,0.041430188679245285,0.7559693877551021
20,2018-12-16,2003  jeep liberty renegade limited edition $1499,1499,https://boston.craigslist.org/gbs/cto/d/everett-2003-jeep-liberty-renegade/7039771000.html,39.05214285714287,0.041430188679245285,0.7559693877551021
21,2018-12-16,2013 NISSAN ALTIMA SEDAN AUTOMATIC,4500,https://boston.craigslist.org/nos/cto/d/lynn-2013-nissan-altima-sedan-automatic/7039771266.html,39.05214285714287,0.041430188679245285,0.7559693877551021
22,2018-12-16,2018 Toyota RAV4,20900,https://boston.craigslist.org/gbs/cto/d/burlington-2018-toyota-rav4/7039771452.html,39.05214285714287,0.041430188679245285,0.7559693877551021
23,2018-12-16,2007 NISSAN ALTIMA,2997,https://boston.craigslist.org/gbs/cto/d/lowell-2007-nissan-altima/7039768287.html,39.05214285714287,0.041430188679245285,0.7559693877551021
24,2018-12-16,2013 Ferrari 458 Italia Base 2dr Coupe Coupe,109500,https://boston.craigslist.org/nos/ctd/d/miami-2013-ferrari-458-italia-base-2dr/7039767614.html,39.05214285714287,0.041430188679245285,0.7559693877551021
25,2018-12-16,2004 chevy malibu,2500,https://boston.craigslist.org/sob/cto/d/marshfield-2004-chevy-malibu/7039768158.html,39.05214285714287,0.041430188679245285,0.7559693877551021
26,2018-12-16,2004 Infiniti G35X,650,https://boston.craigslist.org/sob/ctd/d/marshfield-2004-infiniti-g35x/7039765236.html,39.05214285714287,0.041430188679245285,0.7559693877551021
27,2018-12-16,AWD BMW 325xi *34K Miles,6500,https://boston.craigslist.org/gbs/cto/d/hudson-awd-bmw-325xi-34k-miles/7039763900.html,39.05214285714287,0.041430188679245285,0.7559693877551021
28,2018-12-16,2008 NISSAN ALTIMA COUPE,2995,https://boston.craigslist.org/gbs/cto/d/lowell-2008-nissan-altima-coupe/7039762628.html,39.05214285714287,0.041430188679245285,0.7559693877551021
29,2018-12-16,1931 Studebaker Commander '70,25000,https://boston.craigslist.org/gbs/cto/d/dracut-1931-studebaker-commander-70/7039759705.html,39.05214285714287,0.041430188679245285,0.7559693877551021
30,2018-12-16,2018 Ford Fusion Hybrid SE sedan,13500,https://boston.craigslist.org/gbs/ctd/d/canton-2018-ford-fusion-hybrid-se-sedan/7039756994.html,39.05214285714287,0.041430188679245285,0.7559693877551021
31,2018-12-16,2017 GMC Sierra 1500 Base pickup,23500,https://boston.craigslist.org/gbs/ctd/d/canton-2017-gmc-sierra-1500-base-pickup/7039757014.html,39.05214285714287,0.041430188679245285,0.7559693877551021
32,2018-12-16,2016 Lexus NX 200t suv,25500,https://boston.craigslist.org/gbs/ctd/d/canton-2016-lexus-nx-200t-suv/7039757035.html,39.05214285714287,0.041430188679245285,0.7559693877551021
33,2018-12-16,Hot Wheels AI Intelligent Race Car System Starter Kit 2 Smart Cars,40,https://boston.craigslist.org/nos/bab/d/winchester-hot-wheels-ai-intelligent/7023407771.html,39.05214285714287,0.041430188679245285,0.7559693877551021
34,2018-12-16,One Owner 2004*GMC* *Envoy*GREAT ON SNOW,4998,https://boston.craigslist.org/gbs/ctd/d/tewksbury-one-owner-2004gmc-envoygreat/7039752019.html,39.05214285714287,0.041430188679245285,0.7559693877551021
35,2018-12-16,2006 Cadillac CTS,5500,https://boston.craigslist.org/nos/cto/d/exeter-2006-cadillac-cts/7039749998.html,39.05214285714287,0.041430188679245285,0.7559693877551021
36,2018-12-16,Hess vintage collector toy cars and trucks,10,https://boston.craigslist.org/bmw/tag/d/wellesley-hess-vintage-collector-toy/7030619518.html,39.05214285714287,0.041430188679245285,0.7559693877551021
37,2018-12-16,"2014 MAZDA3, 2.0L, 4-CYL, 4DR, HATCH-WE FINANCE!",7995,https://boston.craigslist.org/gbs/ctd/d/dracut-2014-mazda3-20l-4-cyl-4dr-hatch/7039748199.html,39.05214285714287,0.041430188679245285,0.7559693877551021
38,2018-12-16,2015 Ford Fiesta (Good Deal),5200,https://boston.craigslist.org/nos/cto/d/haverhill-2015-ford-fiesta-good-deal/7039748733.html,39.05214285714287,0.041430188679245285,0.7559693877551021
39,2018-12-16,1998  chevy express cutvan single wheel in back runs well $3200 b o $3,3,https://boston.craigslist.org/gbs/cto/d/everett-1998-chevy-express-cutvan/7039746640.html,39.05214285714287,0.041430188679245285,0.7559693877551021
40,2018-12-16,Honda Accord Sedan LX - 2010,5000,https://boston.craigslist.org/gbs/cto/d/andover-honda-accord-sedan-lx/7039744381.html,39.05214285714287,0.041430188679245285,0.7559693877551021
41,2018-12-16,2010* *Honda* *Accord*($900DOWN-$181Month),6798,https://boston.craigslist.org/gbs/ctd/d/tewksbury-2010-honda-accord900down/7039745106.html,39.05214285714287,0.041430188679245285,0.7559693877551021
42,2018-12-16,One Owner 2016*Chevrolet* *Equinox* *Chevy*LT($1450Down-$306Month,14498,https://boston.craigslist.org/gbs/ctd/d/tewksbury-one-owner-2016chevrolet/7039743243.html,39.05214285714287,0.041430188679245285,0.7559693877551021
43,2018-12-16,2014*Ford* *Fusion*SE($1000DOWN PAYMENT- $201Month),7498,https://boston.craigslist.org/gbs/ctd/d/tewksbury-2014ford-fusionse1000down/7039743364.html,39.05214285714287,0.041430188679245285,0.7559693877551021
44,2018-12-16,2011* *Nissan**Altima* ($1000DOWN PAYMENT-$187Month),6498,https://boston.craigslist.org/gbs/ctd/d/tewksbury-2011-nissanaltima-1000down/7039741717.html,39.05214285714287,0.041430188679245285,0.7559693877551021
45,2018-12-16,One Owner 2014*Chevrolet* *Express*($1500DOWN-$212Month),9998,https://boston.craigslist.org/gbs/ctd/d/tewksbury-one-owner-2014chevrolet/7039739640.html,39.05214285714287,0.041430188679245285,0.7559693877551021
46,2018-12-16,2008 Bmw 528Xi AWD,1350,https://boston.craigslist.org/gbs/cto/d/pittsfield-2008-bmw-528xi-awd/7039737893.html,39.05214285714287,0.041430188679245285,0.7559693877551021
47,2018-12-16,Reliable 12' Honda Civic Fuel Efficient 1.8L Engine,1200,https://boston.craigslist.org/sob/cto/d/attleboro-reliable-12-honda-civic-fuel/7039738079.html,39.05214285714287,0.041430188679245285,0.7559693877551021
48,2018-12-16,2016 Ford F-250 F250 F 250 Super Duty Lariat 4x4 4dr Crew Cab 8 ft. LB Pickup -,36995,https://boston.craigslist.org/gbs/ctd/d/wakefield-2016-ford-250-f-super-duty/7039738263.html,39.05214285714287,0.041430188679245285,0.7559693877551021
49,2018-12-16,"★ 2012 FORD F150 SUPER CAB FX4 - 4x4, ECOBOOST, HTD LEATHER, 18"" ALLOY",17995,https://boston.craigslist.org/gbs/ctd/d/east-windsor-ford-f150-super-cab-fx4/7039738560.html,39.05214285714287,0.041430188679245285,0.7559693877551021
50,2018-12-16,2013 Ford Escape SEL,12990,https://boston.craigslist.org/nwb/ctd/d/lowell-2013-ford-escape-sel/7039737433.html,39.05214285714287,0.041430188679245285,0.7559693877551021
51,2018-12-16,2014 Hyundai Elantra GT Base 4dr Hatchback 6M - EASY FINANCING!,8998,https://boston.craigslist.org/bmw/ctd/d/waltham-2014-hyundai-elantra-gt-base/7039734841.html,39.05214285714287,0.041430188679245285,0.7559693877551021
52,2018-12-16,2008 Cadillac SRX AWD Low Miles,1995,https://boston.craigslist.org/gbs/ctd/d/derry-2008-cadillac-srx-awd-low-miles/7039735336.html,39.05214285714287,0.041430188679245285,0.7559693877551021
53,2018-12-16,"2009 Mercedes SL550, Only 74k Miles, Auto, Red/Tan, Loaded, Perfect!!",21995,https://boston.craigslist.org/gbs/ctd/d/franklin-2009-mercedes-sl550-only-74k/7039733622.html,39.05214285714287,0.041430188679245285,0.7559693877551021
54,2018-12-16,2018  Chevy Colorado,24900,https://boston.craigslist.org/sob/cto/d/plymouth-2018-chevy-colorado/7039729963.html,39.05214285714287,0.041430188679245285,0.7559693877551021
55,2018-12-16,02 TOYOTA CAMRY LE- 129 K MILES,3200,https://boston.craigslist.org/bmw/cto/d/millis-02-toyota-camry-le-129-miles/7039727363.html,39.05214285714287,0.041430188679245285,0.7559693877551021
56,2018-12-16,2017 Toyota Tacoma TRD Sport 4x4 Crew Cab 1-Owner Clean NAV Roof,23990,https://boston.craigslist.org/gbs/ctd/d/hampton-2017-toyota-tacoma-trd-sport/7039727881.html,39.05214285714287,0.041430188679245285,0.7559693877551021
57,2018-12-16,2006 Subaru Forester LLBean Edtion AWD 170k Runs & Drives Great!,1500,https://boston.craigslist.org/gbs/cto/d/lexington-2006-subaru-forester-llbean/7039724952.html,39.05214285714287,0.041430188679245285,0.7559693877551021
58,2018-12-16,2006 Dodge Ram 4 Dr 4x4,2995,https://boston.craigslist.org/nos/cto/d/hooksett-2006-dodge-ram-4-dr-4x4/7039725251.html,39.05214285714287,0.041430188679245285,0.7559693877551021
59,2018-12-16,2004 Audi S4 Convertible,3900,https://boston.craigslist.org/nwb/cto/d/andover-2004-audi-s4-convertible/7039722446.html,39.05214285714287,0.041430188679245285,0.7559693877551021
60,2018-12-16,"2011 Subaru Impreza Outback Sport AWD 118K, Auto, AC, CD, Heated Seats",6995,https://boston.craigslist.org/gbs/ctd/d/2011-subaru-impreza-outback-sport-awd/7039721042.html,39.05214285714287,0.041430188679245285,0.7559693877551021
61,2018-12-16,"2010 Ford F-150 F150 XLT Crew Cab 104K Miles, Auto, AC, CD Cruise",14995,https://boston.craigslist.org/gbs/ctd/d/2010-ford-150-f150-xlt-crew-cab-104k/7039721294.html,39.05214285714287,0.041430188679245285,0.7559693877551021
62,2018-12-16,"2005 Jeep Grand Cherokee Laredo AWD, 165K, AC-CD, V6, Leather, Sunroof",3995,https://boston.craigslist.org/gbs/ctd/d/2005-jeep-grand-cherokee-laredo-awd/7039721562.html,39.05214285714287,0.041430188679245285,0.7559693877551021
63,2018-12-16,2016 Ford F150 SuperCrew Cab XLT Pickup 4D 5 1/2 ft pickup Gray -,29800,https://boston.craigslist.org/gbs/ctd/d/auburndale-2016-ford-f150-supercrew-cab/7039721788.html,39.05214285714287,0.041430188679245285,0.7559693877551021
64,2018-12-16,2016 Ford F150 SuperCrew Cab XLT Pickup 4D 5 1/2 ft pickup White -,29000,https://boston.craigslist.org/gbs/ctd/d/auburndale-2016-ford-f150-supercrew-cab/7039721812.html,39.05214285714287,0.041430188679245285,0.7559693877551021
65,2018-12-16,2016 Ford F150 SuperCrew Cab XLT Pickup 4D 5 1/2 ft pickup Silver -,26700,https://boston.craigslist.org/gbs/ctd/d/auburndale-2016-ford-f150-supercrew-cab/7039721819.html,39.05214285714287,0.041430188679245285,0.7559693877551021
66,2018-12-16,"2006 Honda Pilot EX-L AWD, 153K, Leather, Sunroof, CD/SAT, Alloys, 3rd",4995,https://boston.craigslist.org/gbs/ctd/d/2006-honda-pilot-ex-awd-153k-leather/7039721856.html,39.05214285714287,0.041430188679245285,0.7559693877551021
67,2018-12-16,"2006 Subaru Forester LL Bean AWD, 94K, CD, AC. Sunroof, Heated Leather",5995,https://boston.craigslist.org/gbs/ctd/d/2006-subaru-forester-ll-bean-awd-94k-cd/7039719796.html,39.05214285714287,0.041430188679245285,0.7559693877551021
68,2018-12-16,2013 FORD EDGE SE,6900,https://boston.craigslist.org/gbs/cto/d/hudson-2013-ford-edge-se/7039719917.html,39.05214285714287,0.041430188679245285,0.7559693877551021
69,2018-12-16,"2008 Subaru Outback Wagon Limited AWD 140K, Auto, CD, Sunroof, Leather",5995,https://boston.craigslist.org/gbs/ctd/d/2008-subaru-outback-wagon-limited-awd/7039720095.html,39.05214285714287,0.041430188679245285,0.7559693877551021
70,2018-12-16,"2014 GMC Sierra SLT Crew Cab Z71 4WD 127K, Leather, Roof, Cam, Loaded!",22995,https://boston.craigslist.org/gbs/ctd/d/2014-gmc-sierra-slt-crew-cab-z71-4wd/7039720427.html,39.05214285714287,0.041430188679245285,0.7559693877551021
71,2018-12-16,2014 Subaru XV Crosstrek 2.0i Premium CVT,6495,https://boston.craigslist.org/nwb/ctd/d/methuen-2014-subaru-xv-crosstrek-20i/7039720591.html,39.05214285714287,0.041430188679245285,0.7559693877551021
72,2018-12-16,"2011 Chevy Silverado LT 2500HD Crew Cab Z71 4WD, 8ft Bed, Bluetooth!",15995,https://boston.craigslist.org/gbs/ctd/d/2011-chevy-silverado-lt-2500hd-crew-cab/7039720765.html,39.05214285714287,0.041430188679245285,0.7559693877551021
73,2018-12-16,"2011 Toyota Sienna Limited AWD 149K, Auto, AC, Leather, Roof, DVD, Cam",11995,https://boston.craigslist.org/gbs/ctd/d/2011-toyota-sienna-limited-awd-149k/7039719170.html,39.05214285714287,0.041430188679245285,0.7559693877551021
74,2018-12-16,"2006 Nissan Xterra SE 4WD, 138K Miles, Auto, 4.0L V6, AC, CD, Alloys!",5995,https://boston.craigslist.org/gbs/ctd/d/2006-nissan-xterra-se-4wd-138k-miles/7039719517.html,39.05214285714287,0.041430188679245285,0.7559693877551021
75,2018-12-16,2006 LEXUS RX 330 FINANCING AVAILABLE!!,8995,https://boston.craigslist.org/sob/ctd/d/south-weymouth-2006-lexus-rx-330/7039717605.html,39.05214285714287,0.041430188679245285,0.7559693877551021
76,2018-12-16,2005 Ford Explorer Sport Trac FINANCING AVAILABLE!!,8995,https://boston.craigslist.org/sob/ctd/d/south-weymouth-2005-ford-explorer-sport/7039717832.html,39.05214285714287,0.041430188679245285,0.7559693877551021
77,2018-12-16,2017 Ford Escape Titanium 4WD - WE FINANCE ANYONE. GUARANTEED!,20390,https://boston.craigslist.org/gbs/ctd/d/milford-2017-ford-escape-titanium-4wd/7039715784.html,39.05214285714287,0.041430188679245285,0.7559693877551021
78,2018-12-16,2010 Volkswagen Jetta S Sedan,3995,https://boston.craigslist.org/gbs/ctd/d/easton-2010-volkswagen-jetta-sedan/7039710272.html,39.05214285714287,0.041430188679245285,0.7559693877551021
79,2018-12-16,2011 Honda Civic LX 4dr Sedan 5A - SUPER CLEAN! WELL MAINTAINED!,8995,https://boston.craigslist.org/gbs/ctd/d/wakefield-2011-honda-civic-lx-4dr-sedan/7039708582.html,39.05214285714287,0.041430188679245285,0.7559693877551021
80,2018-12-16,"BAD CREDIT, NO CREDIT...YOU'RE APPROVED!!!!",1,https://boston.craigslist.org/sob/ctd/d/revere-bad-credit-no-credityoure/7039706677.html,39.05214285714287,0.041430188679245285,0.7559693877551021
81,2018-12-16,2007 Hyundai Elantra GLS,3995,https://boston.craigslist.org/nwb/ctd/d/lowell-2007-hyundai-elantra-gls/7039703182.html,39.05214285714287,0.041430188679245285,0.7559693877551021
82,2018-12-16,2009 Jeep Grand Cherokee Laredo 4WD,8995,https://boston.craigslist.org/nwb/ctd/d/lowell-2009-jeep-grand-cherokee-laredo/7039703184.html,39.05214285714287,0.041430188679245285,0.7559693877551021
83,2018-12-16,2010 ACURA MDX AWD TECHNOLOGY AND ENTERTAINMENT PACKAGE,10490,https://boston.craigslist.org/gbs/cto/d/belmont-2010-acura-mdx-awd-technology/7039700514.html,39.05214285714287,0.041430188679245285,0.7559693877551021
84,2018-12-16,2008 buick enclave,1500,https://boston.craigslist.org/nos/cto/d/peabody-2008-buick-enclave/7039697352.html,39.05214285714287,0.041430188679245285,0.7559693877551021
85,2018-12-16,2001 GMC SAVANA 3500 LT,18000,https://boston.craigslist.org/nos/cto/d/boxford-2001-gmc-savana-3500-lt/7039698039.html,39.05214285714287,0.041430188679245285,0.7559693877551021
86,2018-12-16,Plymouth coupe,6500,https://boston.craigslist.org/nwb/cto/d/longmeadow-plymouth-coupe/7039696998.html,39.05214285714287,0.041430188679245285,0.7559693877551021
87,2018-12-16,2008 Ford F250 Super duty Super Crew cab 4WD - LOW Price,11950,https://boston.craigslist.org/sob/ctd/d/west-bridgewater-2008-ford-f250-super/7039691856.html,39.05214285714287,0.041430188679245285,0.7559693877551021
88,2018-12-16,2014  TOYOTA RAV4 LIMITED 82750 MILES 1 OWNER CLEAN CARFAX,12995,https://boston.craigslist.org/gbs/ctd/d/new-town-2014-toyota-rav4-limited-miles/7039692366.html,39.05214285714287,0.041430188679245285,0.7559693877551021
89,2018-12-16,2005 Buick Rainier AWD,2700,https://boston.craigslist.org/sob/cto/d/plympton-2005-buick-rainier-awd/7039692619.html,39.05214285714287,0.041430188679245285,0.7559693877551021
90,2018-12-16,Acura MDX 2008,5900,https://boston.craigslist.org/gbs/cto/d/methuen-acura-mdx-2008/7039689550.html,39.05214285714287,0.041430188679245285,0.7559693877551021
91,2018-12-16,I buy cars/truck cash same day within hours.,1,https://boston.craigslist.org/gbs/pts/d/quincy-buy-cars-truck-cash-same-day/7032359483.html,39.05214285714287,0.041430188679245285,0.7559693877551021
92,2018-12-16,1999 Cadillac CTS,4500,https://boston.craigslist.org/gbs/cto/d/haverhill-1999-cadillac-cts/7039683894.html,39.05214285714287,0.041430188679245285,0.7559693877551021
93,2018-12-16,2008 Volvo V50,2800,https://boston.craigslist.org/sob/cto/d/north-easton-2008-volvo-v50/7039682085.html,39.05214285714287,0.041430188679245285,0.7559693877551021
94,2018-12-16,2011 Kia Forte Ex,3700,https://boston.craigslist.org/nwb/cto/d/haverhill-2011-kia-forte-ex/7039682896.html,39.05214285714287,0.041430188679245285,0.7559693877551021
95,2018-12-16,2005 ford f350 4x4 diesel 133k miles,15999,https://boston.craigslist.org/nwb/cto/d/lowell-2005-ford-f350-4x4-diesel-133k/7039681767.html,39.05214285714287,0.041430188679245285,0.7559693877551021
96,2018-12-16,2017 GMC Sierra 2500HD Base 4x4 4dr Double Cab SB EVERYONE IS APPROVED! ,0,https://boston.craigslist.org/gbs/ctd/d/methuen-2017-gmc-sierra-2500hd-base-4x4/7039680088.html,39.05214285714287,0.041430188679245285,0.7559693877551021
97,2018-12-16,2005 Toyota Corolla LE 4dr Sedan - SUPER CLEAN! WELL MAINTAINED!,4495,https://boston.craigslist.org/gbs/ctd/d/wakefield-2005-toyota-corolla-le-4dr/7039676534.html,39.05214285714287,0.041430188679245285,0.7559693877551021
98,2018-12-16,2017 Ford Focus SE Sedan - WE FINANCE ANYONE. GUARANTEED!,11390,https://boston.craigslist.org/gbs/ctd/d/milford-2017-ford-focus-se-sedan-we/7039677024.html,39.05214285714287,0.041430188679245285,0.7559693877551021
99,2018-12-16,2007 BMW X5,9000,https://boston.craigslist.org/sob/cto/d/canton-2007-bmw-x5/7039673878.html,39.05214285714287,0.041430188679245285,0.7559693877551021
100,2018-12-16,2010 Honda odyssey,4995,https://boston.craigslist.org/gbs/cto/d/lowell-2010-honda-odyssey/7039672198.html,39.05214285714287,0.041430188679245285,0.7559693877551021
101,2018-12-16,1972 FIAT 850 SPIDER!,2395,https://boston.craigslist.org/sob/cto/d/sandwich-1972-fiat-850-spider/7039672717.html,39.05214285714287,0.041430188679245285,0.7559693877551021
102,2018-12-16,2016 Dodge Grand Caravan,3000,https://boston.craigslist.org/nos/cto/d/haverhill-2016-dodge-grand-caravan/7039672743.html,39.05214285714287,0.041430188679245285,0.7559693877551021
103,2018-12-16,1:18th Diecast Cars,12,https://boston.craigslist.org/gbs/clt/d/lawrence-118th-diecast-cars/7036067025.html,39.05214285714287,0.041430188679245285,0.7559693877551021
104,2018-12-16,2011 Chevrolet Impala LT **W/ LEATHER&SUNROOF**,6999,https://boston.craigslist.org/gbs/ctd/d/candia-2011-chevrolet-impala-lt/7039669662.html,39.05214285714287,0.041430188679245285,0.7559693877551021
105,2018-12-16,2016 Chevrolet Cruze Limited 1LT,0,https://boston.craigslist.org/nwb/ctd/d/tyngsboro-2016-chevrolet-cruze-limited/7039665317.html,39.05214285714287,0.041430188679245285,0.7559693877551021
106,2018-12-16,2012 Kia Optima SX,0,https://boston.craigslist.org/nwb/ctd/d/tyngsboro-2012-kia-optima-sx/7039665729.html,39.05214285714287,0.041430188679245285,0.7559693877551021
107,2018-12-16,2007 Jeep Wrangler,11000,https://boston.craigslist.org/gbs/cto/d/lowell-2007-jeep-wrangler/7039666313.html,39.05214285714287,0.041430188679245285,0.7559693877551021
108,2018-12-16,1996 Buick Roadmaster Wagon,20000,https://boston.craigslist.org/gbs/cto/d/dedham-1996-buick-roadmaster-wagon/7039663599.html,39.05214285714287,0.041430188679245285,0.7559693877551021
109,2018-12-16,2018 Toyota 4Runner SR5 Premium,0,https://boston.craigslist.org/nwb/ctd/d/tyngsboro-2018-toyota-4runner-sr5/7039664063.html,39.05214285714287,0.041430188679245285,0.7559693877551021
110,2018-12-16,2016 Porsche Macan S,0,https://boston.craigslist.org/nwb/ctd/d/tyngsboro-2016-porsche-macan/7039664302.html,39.05214285714287,0.041430188679245285,0.7559693877551021
111,2018-12-16,2012 Kia Optima SX,0,https://boston.craigslist.org/nwb/ctd/d/tyngsboro-2012-kia-optima-sx/7039665729.html,39.05214285714287,0.041430188679245285,0.7559693877551021
112,2018-12-16,2007 Jeep Wrangler,11000,https://boston.craigslist.org/gbs/cto/d/lowell-2007-jeep-wrangler/7039666313.html,39.05214285714287,0.041430188679245285,0.7559693877551021
113,2018-12-16,1996 Buick Roadmaster Wagon,20000,https://boston.craigslist.org/gbs/cto/d/dedham-1996-buick-roadmaster-wagon/7039663599.html,39.05214285714287,0.041430188679245285,0.7559693877551021
114,2018-12-16,2018 Toyota 4Runner SR5 Premium,0,https://boston.craigslist.org/nwb/ctd/d/tyngsboro-2018-toyota-4runner-sr5/7039664063.html,39.05214285714287,0.041430188679245285,0.7559693877551021
115,2018-12-16,2016 Porsche Macan S,0,https://boston.craigslist.org/nwb/ctd/d/tyngsboro-2016-porsche-macan/7039664302.html,39.05214285714287,0.041430188679245285,0.7559693877551021
116,2018-12-16,2015 BMW 228i xDrive,0,https://boston.craigslist.org/nwb/ctd/d/tyngsboro-2015-bmw-228i-xdrive/7039664592.html,39.05214285714287,0.041430188679245285,0.7559693877551021
117,2018-12-16,2016 Volkswagen Jetta 1.8T Sport,0,https://boston.craigslist.org/nwb/ctd/d/tyngsboro-2016-volkswagen-jetta-18t/7039664972.html,39.05214285714287,0.041430188679245285,0.7559693877551021
118,2018-12-16,Lego Duplo Disney Cars Race Day #6133 or Classic Race #10600,15,https://boston.craigslist.org/nos/tag/d/lego-duplo-disney-cars-race-day-6133-or/7037118916.html,39.05214285714287,0.041430188679245285,0.7559693877551021
119,2018-12-16,2009 NISSAN MURANO SL AWD,8495,https://boston.craigslist.org/nwb/ctd/d/pelham-2009-nissan-murano-sl-awd/7039660030.html,39.05214285714287,0.041430188679245285,0.7559693877551021
120,2018-12-16,2011 Honda Civic,4700,https://boston.craigslist.org/gbs/cto/d/lowell-2011-honda-civic/7039657363.html,39.05214285714287,0.041430188679245285,0.7559693877551021
121,2018-12-16,2010 Nissan Altima,7495,https://boston.craigslist.org/sob/ctd/d/braintree-2010-nissan-altima/7039657461.html,39.05214285714287,0.041430188679245285,0.7559693877551021
122,2018-12-16,2004 TOYOTA AVALON,2400,https://boston.craigslist.org/gbs/cto/d/lowell-2004-toyota-avalon/7039657766.html,39.05214285714287,0.041430188679245285,0.7559693877551021
123,2018-12-16,2004 Ford Explorer 4x4,3600,https://boston.craigslist.org/gbs/cto/d/lowell-2004-ford-explorer-4x4/7039658197.html,39.05214285714287,0.041430188679245285,0.7559693877551021
124,2018-12-16,2006 Jeep Liberty 4x4,3995,https://boston.craigslist.org/gbs/cto/d/lowell-2006-jeep-liberty-4x4/7039658568.html,39.05214285714287,0.041430188679245285,0.7559693877551021
